Parameter,Process1,Process2,Process3,Temperature,V-supply,vref
C0_3444,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,-5,2.6,2.413
C0_3445,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,5,2.6,2.409
C0_3446,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,15,2.6,2.405
C0_3447,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,25,2.6,2.4
C0_3448,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,35,2.6,2.394
C0_3449,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,45,2.6,2.388
C0_3450,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,55,2.6,2.382
C0_3451,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,65,2.6,2.375
C0_3452,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,75,2.6,2.368
C0_3453,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,85,2.6,2.361
C0_3454,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,95,2.6,2.353
C0_3455,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,105,2.6,2.345
C0_3456,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,115,2.6,2.337
C0_3457,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,125,2.6,2.329
C0_3458,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,-55,2.8,2.595
C0_3459,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,-45,2.8,2.588
C0_3460,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,-35,2.8,2.579
C0_3461,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,-25,2.8,2.571
C0_3462,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,-15,2.8,2.563
C0_3463,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,-5,2.8,2.555
C0_3464,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,5,2.8,2.546
C0_3465,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,15,2.8,2.537
C0_3466,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,25,2.8,2.528
C0_3467,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,35,2.8,2.519
C0_3468,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,45,2.8,2.51
C0_3469,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,55,2.8,2.501
C0_3470,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,65,2.8,2.492
C0_3471,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,75,2.8,2.482
C0_3472,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,85,2.8,2.473
C0_3473,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,95,2.8,2.463
C0_3474,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,105,2.8,2.453
C0_3475,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,115,2.8,2.444
C0_3476,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,125,2.8,2.434
C0_3477,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,-55,3,2.682
C0_3478,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,-45,3,2.673
C0_3479,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,-35,3,2.663
C0_3480,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,-25,3,2.654
C0_3481,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,-15,3,2.644
C0_3482,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,-5,3,2.634
C0_3483,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,5,3,2.625
C0_3484,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,15,3,2.615
C0_3485,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,25,3,2.605
C0_3486,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,35,3,2.595
C0_3487,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,45,3,2.585
C0_3488,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,55,3,2.575
C0_3489,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,65,3,2.565
C0_3490,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,75,3,2.555
C0_3491,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,85,3,2.544
C0_3492,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,95,3,2.534
C0_3493,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,105,3,2.523
C0_3494,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,115,3,2.513
C0_3495,ss_lp_bjt,ss_lp_rvt12,tt_lp_io25,125,3,2.502
C0_3496,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-55,1.6,0.8498
C0_3497,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-45,1.6,0.8388
C0_3498,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-35,1.6,0.8278
C0_3499,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-25,1.6,0.8165
C0_3500,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-15,1.6,0.8052
C0_3501,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-5,1.6,0.7937
C0_3502,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,5,1.6,0.7822
C0_3503,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,15,1.6,0.7706
C0_3504,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,25,1.6,0.7587
C0_3505,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,35,1.6,0.7468
C0_3506,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,45,1.6,0.7347
C0_3507,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,55,1.6,0.7225
C0_3508,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,65,1.6,0.7101
C0_3509,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,75,1.6,0.6974
C0_3510,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,85,1.6,0.6839
C0_3511,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,95,1.6,0.6689
C0_3512,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,105,1.6,0.6503
C0_3513,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,115,1.6,0.6235
C0_3514,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,125,1.6,0.5788
C0_3515,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-55,1.8,0.8498
C0_3516,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-45,1.8,0.8389
C0_3517,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-35,1.8,0.8278
C0_3518,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-25,1.8,0.8166
C0_3519,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-15,1.8,0.8053
C0_3520,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-5,1.8,0.7941
C0_3521,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,5,1.8,0.7825
C0_3522,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,15,1.8,0.7706
C0_3523,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,25,1.8,0.758
C0_3524,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,35,1.8,0.7469
C0_3525,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,45,1.8,0.735
C0_3526,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,55,1.8,0.7227
C0_3527,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,65,1.8,0.7103
C0_3528,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,75,1.8,0.6975
C0_3529,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,85,1.8,0.684
C0_3530,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,95,1.8,0.669
C0_3531,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,105,1.8,0.6503
C0_3532,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,115,1.8,0.6236
C0_3533,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,125,1.8,0.5789
C0_3534,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-55,2,0.85
C0_3535,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-45,2,0.8393
C0_3536,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-35,2,0.828
C0_3537,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-25,2,0.8166
C0_3538,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-15,2,0.8054
C0_3539,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-5,2,0.7942
C0_3540,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,5,2,0.7823
C0_3541,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,15,2,0.7707
C0_3542,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,25,2,0.7588
C0_3543,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,35,2,0.7471
C0_3544,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,45,2,0.7348
C0_3545,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,55,2,0.7227
C0_3546,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,65,2,0.7103
C0_3547,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,75,2,0.7228
C0_3548,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,85,2,0.7999
C0_3549,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,95,2,0.8799
C0_3550,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,105,2,0.9598
C0_3551,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,115,2,1.035
C0_3552,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,125,2,1.103
C0_3553,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-55,2.2,0.9965
C0_3554,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-45,2.2,1.096
C0_3555,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-35,2.2,1.199
C0_3556,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-25,2.2,1.298
C0_3557,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-15,2.2,1.385
C0_3558,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-5,2.2,1.458
C0_3559,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,5,2.2,1.517
C0_3560,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,15,2.2,1.567
C0_3561,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,25,2.2,1.61
C0_3562,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,35,2.2,1.647
C0_3563,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,45,2.2,1.678
C0_3564,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,55,2.2,1.706
C0_3565,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,65,2.2,1.731
C0_3566,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,75,2.2,1.752
C0_3567,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,85,2.2,1.772
C0_3568,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,95,2.2,1.788
C0_3569,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,105,2.2,1.803
C0_3570,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,115,2.2,1.817
C0_3571,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,125,2.2,1.828
C0_3572,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-55,2.4,2.116
C0_3573,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-45,2.4,2.139
C0_3574,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-35,2.4,2.158
C0_3575,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-25,2.4,2.174
C0_3576,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-15,2.4,2.188
C0_3577,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-5,2.4,2.199
C0_3578,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,5,2.4,2.207
C0_3579,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,15,2.4,2.214
C0_3580,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,25,2.4,2.22
C0_3581,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,35,2.4,2.223
C0_3582,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,45,2.4,2.226
C0_3583,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,55,2.4,2.227
C0_3584,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,65,2.4,2.227
C0_3585,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,75,2.4,2.226
C0_3586,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,85,2.4,2.224
C0_3587,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,95,2.4,2.222
C0_3588,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,105,2.4,2.219
C0_3589,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,115,2.4,2.215
C0_3590,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,125,2.4,2.211
C0_3591,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-55,2.6,2.494
C0_3592,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-45,2.6,2.489
C0_3593,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-35,2.6,2.483
C0_3594,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-25,2.6,2.478
C0_3595,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-15,2.6,2.472
C0_3596,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-5,2.6,2.466
C0_3597,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,5,2.6,2.46
C0_3598,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,15,2.6,2.453
C0_3599,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,25,2.6,2.446
C0_3600,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,35,2.6,2.439
C0_3601,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,45,2.6,2.432
C0_3602,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,55,2.6,2.425
C0_3603,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,65,2.6,2.417
C0_3604,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,75,2.6,2.409
C0_3605,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,85,2.6,2.401
C0_3606,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,95,2.6,2.393
C0_3607,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,105,2.6,2.384
C0_3608,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,115,2.6,2.376
C0_3609,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,125,2.6,2.367
C0_3610,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-55,2.8,2.621
C0_3611,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-45,2.8,2.613
C0_3612,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-35,2.8,2.605
C0_3613,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-25,2.8,2.597
C0_3614,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-15,2.8,2.588
C0_3615,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-5,2.8,2.58
C0_3616,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,5,2.8,2.571
C0_3617,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,15,2.8,2.562
C0_3618,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,25,2.8,2.553
C0_3619,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,35,2.8,2.544
C0_3620,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,45,2.8,2.535
C0_3621,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,55,2.8,2.526
C0_3622,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,65,2.8,2.516
C0_3623,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,75,2.8,2.507
C0_3624,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,85,2.8,2.497
C0_3625,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,95,2.8,2.487
C0_3626,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,105,2.8,2.478
C0_3627,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,115,2.8,2.468
C0_3628,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,125,2.8,2.458
C0_3629,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-55,3,2.701
C0_3630,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-45,3,2.692
C0_3631,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-35,3,2.682
C0_3632,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-25,3,2.673
C0_3633,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-15,3,2.663
C0_3634,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,-5,3,2.654
C0_3635,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,5,3,2.644
C0_3636,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,15,3,2.634
C0_3637,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,25,3,2.624
C0_3638,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,35,3,2.614
C0_3639,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,45,3,2.604
C0_3640,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,55,3,2.594
C0_3641,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,65,3,2.584
C0_3642,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,75,3,2.574
C0_3643,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,85,3,2.564
C0_3644,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,95,3,2.553
C0_3645,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,105,3,2.543
C0_3646,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,115,3,2.532
C0_3647,ss_lp_bjt,ss_lp_rvt12,ff_lp_io25,125,3,2.522
C0_3648,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-55,1.6,0.8654
C0_3649,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-45,1.6,0.8551
C0_3650,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-35,1.6,0.8449
C0_3651,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-25,1.6,0.8346
C0_3652,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-15,1.6,0.8244
C0_3653,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-5,1.6,0.8135
C0_3654,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,5,1.6,0.8036
C0_3655,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,15,1.6,0.7921
C0_3656,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,25,1.6,0.7811
C0_3657,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,35,1.6,0.7701
C0_3658,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,45,1.6,0.7589
C0_3659,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,55,1.6,0.7479
C0_3660,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,65,1.6,0.7364
C0_3661,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,75,1.6,0.725
C0_3662,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,85,1.6,0.7129
C0_3663,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,95,1.6,0.7003
C0_3664,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,105,1.6,0.6863
C0_3665,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,115,1.6,0.6691
C0_3666,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,125,1.6,0.6454
C0_3667,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-55,1.8,0.8657
C0_3668,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-45,1.8,0.8551
C0_3669,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-35,1.8,0.8452
C0_3670,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-25,1.8,0.8349
C0_3671,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-15,1.8,0.8242
C0_3672,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-5,1.8,0.8136
C0_3673,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,5,1.8,0.803
C0_3674,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,15,1.8,0.7923
C0_3675,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,25,1.8,0.7814
C0_3676,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,35,1.8,0.7702
C0_3677,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,45,1.8,0.759
C0_3678,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,55,1.8,0.7478
C0_3679,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,65,1.8,0.7364
C0_3680,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,75,1.8,0.7248
C0_3681,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,85,1.8,0.7129
C0_3682,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,95,1.8,0.7003
C0_3683,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,105,1.8,0.6863
C0_3684,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,115,1.8,0.6691
C0_3685,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,125,1.8,0.6454
C0_3686,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-55,2,0.8653
C0_3687,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-45,2,0.8557
C0_3688,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-35,2,0.845
C0_3689,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-25,2,0.8347
C0_3690,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-15,2,0.8243
C0_3691,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-5,2,0.8132
C0_3692,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,5,2,0.8029
C0_3693,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,15,2,0.7922
C0_3694,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,25,2,0.7818
C0_3695,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,35,2,0.7702
C0_3696,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,45,2,0.7591
C0_3697,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,55,2,0.7478
C0_3698,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,65,2,0.7367
C0_3699,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,75,2,0.7249
C0_3700,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,85,2,0.713
C0_3701,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,95,2,0.7004
C0_3702,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,105,2,0.6864
C0_3703,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,115,2,0.6692
C0_3704,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,125,2,0.6455
C0_3705,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-55,2.2,0.8653
C0_3706,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-45,2.2,0.8557
C0_3707,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-35,2.2,0.845
C0_3708,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-25,2.2,0.8348
C0_3709,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-15,2.2,0.8244
C0_3710,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-5,2.2,0.8137
C0_3711,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,5,2.2,0.803
C0_3712,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,15,2.2,0.7922
C0_3713,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,25,2.2,0.7814
C0_3714,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,35,2.2,0.7703
C0_3715,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,45,2.2,0.7591
C0_3716,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,55,2.2,0.7905
C0_3717,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,65,2.2,0.8602
C0_3718,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,75,2.2,0.9325
C0_3719,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,85,2.2,1.005
C0_3720,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,95,2.2,1.075
C0_3721,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,105,2.2,1.139
C0_3722,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,115,2.2,1.196
C0_3723,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,125,2.2,1.244
C0_3724,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-55,2.4,1.34
C0_3725,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-45,2.4,1.427
C0_3726,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-35,2.4,1.502
C0_3727,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-25,2.4,1.564
C0_3728,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-15,2.4,1.615
C0_3729,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-5,2.4,1.659
C0_3730,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,5,2.4,1.697
C0_3731,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,15,2.4,1.729
C0_3732,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,25,2.4,1.758
C0_3733,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,35,2.4,1.783
C0_3734,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,45,2.4,1.804
C0_3735,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,55,2.4,1.824
C0_3736,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,65,2.4,1.84
C0_3737,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,75,2.4,1.855
C0_3738,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,85,2.4,1.868
C0_3739,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,95,2.4,1.879
C0_3740,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,105,2.4,1.888
C0_3741,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,115,2.4,1.896
C0_3742,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,125,2.4,1.902
C0_3743,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-55,2.6,2.231
C0_3744,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-45,2.6,2.242
C0_3745,ss_lp_bjt,tt_lp_rvt12,ss_lp_io25,-35,2.6,2.25
